#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000575_01704	743719.PaelaDRAFT_2119	1.08e-08	64.7	COG1609@1|root,COG1609@2|Bacteria,1TP9Q@1239|Firmicutes,4HARD@91061|Bacilli,26RWZ@186822|Paenibacillaceae	91061|Bacilli	K	GntR family transcriptional regulator	araR	-	-	ko:K02103	-	-	-	-	ko00000,ko03000	-	-	-	GntR,Peripla_BP_3,Peripla_BP_4
MGYG000000575_02928	1230342.CTM_14138	1.44e-81	246.0	COG0454@1|root,COG0456@2|Bacteria,1V8WQ@1239|Firmicutes,24GPQ@186801|Clostridia,36IS3@31979|Clostridiaceae	186801|Clostridia	K	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10,RibD_C
MGYG000000575_03305	1131730.BAVI_17037	2.69e-50	177.0	COG1216@1|root,COG1216@2|Bacteria,1VATJ@1239|Firmicutes,4HCW0@91061|Bacilli,1ZFI5@1386|Bacillus	91061|Bacilli	S	COG0463 Glycosyltransferases involved in cell wall biogenesis	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
MGYG000000575_02875	349741.Amuc_0426	3.24e-85	269.0	COG0820@1|root,COG0820@2|Bacteria,46SBD@74201|Verrucomicrobia,2ITGQ@203494|Verrucomicrobiae	203494|Verrucomicrobiae	J	Elongator protein 3, MiaB family, Radical SAM	rlmN	-	2.1.1.192	ko:K06941	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Fer4_14,Radical_SAM
MGYG000000575_02943	1033743.CAES01000064_gene4122	1.86e-37	160.0	COG3525@1|root,COG4223@1|root,COG3525@2|Bacteria,COG4223@2|Bacteria	2|Bacteria	DZ	transferase activity, transferring acyl groups other than amino-acyl groups	-	-	-	ko:K02040,ko:K20276,ko:K21449	ko02010,ko02020,ko02024,ko05152,map02010,map02020,map02024,map05152	M00222	-	-	ko00000,ko00001,ko00002,ko02000	1.B.40.2,3.A.1.7	-	-	Alpha-amylase,Beta_helix,Big_2,Big_5,CBM9_1,CBM_48,CBM_4_9,CHAT,Collagen,DUF1631,DUF4838,F5_F8_type_C,FctA,Flg_new,GFO_IDH_MocA,Glyco_hydro_20,Glyco_hydro_20b,Glyco_hydro_67N,HSP70,Haemagg_act,He_PIG,LGT,LytR_cpsA_psr,Mitofilin,MucBP,NAGLU,NAGLU_C,NAGLU_N,PBP_like_2,PUD,Rib,RsgI_N,SLH,VWA
MGYG000000575_03660	443144.GM21_3803	1.17e-44	159.0	COG2890@1|root,COG2890@2|Bacteria,1MXCQ@1224|Proteobacteria,42PKA@68525|delta/epsilon subdivisions,2WNH0@28221|Deltaproteobacteria,43TP7@69541|Desulfuromonadales	28221|Deltaproteobacteria	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif	prmC	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006479,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008213,GO:0008276,GO:0008757,GO:0009987,GO:0016740,GO:0016741,GO:0018364,GO:0019538,GO:0032259,GO:0036009,GO:0036211,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0140096,GO:1901564	2.1.1.297	ko:K02493	-	-	R10806	RC00003,RC03279	ko00000,ko01000,ko03012	-	-	-	MTS,Methyltransf_25,Methyltransf_31
MGYG000000575_01329	1382304.JNIL01000001_gene3197	6.24e-65	216.0	COG0412@1|root,COG0412@2|Bacteria,1UMV9@1239|Firmicutes	1239|Firmicutes	Q	Dienelactone hydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	AXE1,Abhydrolase_7
MGYG000000575_01125	313628.LNTAR_14392	6.68e-151	435.0	COG2255@1|root,COG2255@2|Bacteria	2|Bacteria	L	four-way junction helicase activity	ruvB	GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0031668,GO:0033554,GO:0050896,GO:0051716,GO:0071496	3.6.4.12	ko:K03551	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	RuvB_C,RuvB_N
MGYG000000575_02834	382464.ABSI01000006_gene876	5.66e-42	154.0	COG1917@1|root,COG4977@1|root,COG1917@2|Bacteria,COG4977@2|Bacteria,46WR3@74201|Verrucomicrobia,2IUSB@203494|Verrucomicrobiae	203494|Verrucomicrobiae	K	helix_turn_helix, arabinose operon control protein	-	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,HTH_18,HTH_AraC
MGYG000000575_03109	313628.LNTAR_17603	9.52e-19	88.6	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_01405	411471.SUBVAR_06803	6.92e-18	91.7	COG1609@1|root,COG1609@2|Bacteria,1TP9Q@1239|Firmicutes,24ARJ@186801|Clostridia,3WHQ7@541000|Ruminococcaceae	186801|Clostridia	K	GntR family	-	-	-	-	-	-	-	-	-	-	-	-	GntR,Peripla_BP_3
MGYG000000575_01438	661478.OP10G_0404	1.83e-09	64.7	COG4968@1|root,COG4968@2|Bacteria	2|Bacteria	NU	Prokaryotic N-terminal methylation motif	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000000575_01473	313628.LNTAR_19697	2.83e-79	243.0	COG0087@1|root,COG0087@2|Bacteria	2|Bacteria	J	rRNA binding	rplC	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010604,GO:0010628,GO:0015934,GO:0016020,GO:0016043,GO:0019219,GO:0019222,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0031323,GO:0031325,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065003,GO:0065007,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0080090,GO:0090069,GO:0090070,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000232,GO:2000234	-	ko:K02906	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L3
MGYG000000575_01569	349741.Amuc_1668	5.23e-245	682.0	COG2256@1|root,COG2256@2|Bacteria,46S7H@74201|Verrucomicrobia,2ITKR@203494|Verrucomicrobiae	2|Bacteria	L	MgsA AAA+ ATPase C terminal	rarA	GO:0005575,GO:0005622,GO:0005623,GO:0005657,GO:0005694,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006310,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0030894,GO:0032991,GO:0032993,GO:0034641,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:1901360,GO:1901576	-	ko:K07478	-	-	-	-	ko00000	-	-	-	AAA,AAA_assoc_2,MgsA_C,RuvB_N
MGYG000000575_01638	1423790.BN53_06530	8.01e-22	106.0	COG0515@1|root,COG0515@2|Bacteria,1TP3F@1239|Firmicutes,4H9KD@91061|Bacilli,3F4G6@33958|Lactobacillaceae	91061|Bacilli	KLT	serine threonine protein kinase	prkC	GO:0002237,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009617,GO:0009719,GO:0009847,GO:0009987,GO:0010033,GO:0010243,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0023052,GO:0032494,GO:0032502,GO:0036211,GO:0042221,GO:0042834,GO:0043170,GO:0043207,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0065007,GO:0070887,GO:0071216,GO:0071219,GO:0071224,GO:0071310,GO:0071417,GO:0071495,GO:0071704,GO:0071944,GO:0097367,GO:0140096,GO:1901564,GO:1901698,GO:1901699,GO:1901700,GO:1901701	2.7.11.1	ko:K08884,ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	PASTA,Pkinase,SPOR
MGYG000000575_01670	313628.LNTAR_04031	2.12e-97	292.0	COG1127@1|root,COG1127@2|Bacteria	2|Bacteria	Q	ATPase activity	ttg2A	-	-	ko:K02065	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	ABC_tran
MGYG000000575_01703	794903.OPIT5_24385	2.13e-16	91.7	COG1874@1|root,COG1874@2|Bacteria	2|Bacteria	G	beta-galactosidase activity	bgaB	-	3.2.1.23	ko:K01190,ko:K12308	ko00052,ko00511,ko00600,ko01100,map00052,map00511,map00600,map01100	-	R01105,R01678,R03355,R04783,R06114	RC00049,RC00452	ko00000,ko00001,ko01000	-	-	-	CBM_35,CBM_6,Glyco_hydro_14,Glyco_hydro_35,Glyco_hydro_42,Glyco_hydro_42C,Glyco_hydro_42M,HTH_29,HTH_33,He_PIG,Lipase_GDSL_2,NPCBM,NPCBM_assoc
MGYG000000575_01736	247490.KSU1_C1327	4.37e-46	155.0	COG0778@1|root,COG0778@2|Bacteria,2J2XW@203682|Planctomycetes	203682|Planctomycetes	C	Putative TM nitroreductase	-	-	-	-	-	-	-	-	-	-	-	-	Nitroreductase,TM1586_NiRdase
MGYG000000575_01768	1125863.JAFN01000001_gene2425	2.13e-140	416.0	COG4656@1|root,COG4656@2|Bacteria,1PJE1@1224|Proteobacteria,42P69@68525|delta/epsilon subdivisions,2WIM9@28221|Deltaproteobacteria	28221|Deltaproteobacteria	C	Belongs to the 4Fe4S bacterial-type ferredoxin family. RnfC subfamily	-	-	-	ko:K03615	-	-	-	-	ko00000	-	-	-	Complex1_51K,Fer4_10,Fer4_17,Fer4_7,Fer4_8,Fer4_9,RnfC_N,SLBB
MGYG000000575_01832	278957.ABEA03000186_gene1540	3.02e-267	740.0	COG0277@1|root,COG0277@2|Bacteria,46Y87@74201|Verrucomicrobia,3K93M@414999|Opitutae	414999|Opitutae	C	FAD linked oxidases, C-terminal domain	-	-	2.5.1.26	ko:K00803	ko00565,ko01100,ko04146,map00565,map01100,map04146	-	R04311	RC00020,RC02886	ko00000,ko00001,ko01000	-	-	-	FAD-oxidase_C,FAD_binding_4
MGYG000000575_01896	313628.LNTAR_20758	3.26e-24	105.0	COG1409@1|root,COG1409@2|Bacteria	2|Bacteria	S	acid phosphatase activity	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos
MGYG000000575_01928	313628.LNTAR_10051	9.74e-87	270.0	COG4974@1|root,COG4974@2|Bacteria	2|Bacteria	L	Belongs to the 'phage' integrase family	xerC	-	-	ko:K03733,ko:K04763	-	-	-	-	ko00000,ko03036	-	-	-	Phage_int_SAM_1,Phage_int_SAM_4,Phage_integrase,Ribosomal_S30AE
MGYG000000575_01960	880073.Calab_1428	7.81e-276	777.0	COG1894@1|root,COG1894@2|Bacteria,2NNM1@2323|unclassified Bacteria	2|Bacteria	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain	hoxF	-	1.12.1.3,1.6.5.3	ko:K00335,ko:K05587,ko:K18331	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	2Fe-2S_thioredx,Complex1_51K,Fer4,Fer4_20,Fer4_7,NADH_4Fe-4S,Pyr_redox_2,Pyr_redox_3,SLBB
MGYG000000575_01992	1307761.L21SP2_1448	1.21e-34	129.0	COG1825@1|root,COG1825@2|Bacteria,2J75H@203691|Spirochaetes	203691|Spirochaetes	J	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance	ctc	-	-	ko:K02897	ko03010,map03010	M00178	-	-	ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L25p,Ribosomal_TL5_C
MGYG000000575_02056	446466.Cfla_3529	1.92e-11	72.8	COG1609@1|root,COG1609@2|Bacteria,2GJ5Q@201174|Actinobacteria	201174|Actinobacteria	K	Periplasmic binding protein LacI transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	LacI,Peripla_BP_3
MGYG000000575_02088	1125863.JAFN01000001_gene3082	1.11e-36	133.0	COG0811@1|root,COG0811@2|Bacteria,1RJQC@1224|Proteobacteria,42T3R@68525|delta/epsilon subdivisions,2WPMF@28221|Deltaproteobacteria	28221|Deltaproteobacteria	U	MotA/TolQ/ExbB proton channel family	-	-	-	-	-	-	-	-	-	-	-	-	MotA_ExbB
MGYG000000575_02120	926566.Terro_1222	1.89e-82	254.0	COG1028@1|root,COG1028@2|Bacteria,3Y6NJ@57723|Acidobacteria,2JP4C@204432|Acidobacteriia	204432|Acidobacteriia	IQ	KR domain	-	-	-	-	-	-	-	-	-	-	-	-	adh_short_C2
MGYG000000575_02216	3750.XP_008373975.1	4.87e-09	65.5	COG0214@1|root,KOG3035@2759|Eukaryota,37MRI@33090|Viridiplantae,3GAY6@35493|Streptophyta,4JFK8@91835|fabids	35493|Streptophyta	I	GDSL esterase lipase	-	GO:0005575,GO:0005576,GO:0048046	-	-	-	-	-	-	-	-	-	-	Lipase_GDSL,Lipase_GDSL_2,PMD
MGYG000000575_02280	933262.AXAM01000002_gene533	1.29e-66	211.0	COG0352@1|root,COG0352@2|Bacteria,1RDSU@1224|Proteobacteria,42R5Z@68525|delta/epsilon subdivisions,2WMPN@28221|Deltaproteobacteria,2MJH1@213118|Desulfobacterales	28221|Deltaproteobacteria	H	Thiamine monophosphate synthase	thiE	-	2.5.1.3	ko:K00788	ko00730,ko01100,map00730,map01100	M00127	R03223,R10712	RC00224,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000	-	-	-	TMP-TENI
MGYG000000575_02313	1123508.JH636444_gene5544	4.89e-08	66.6	COG1520@1|root,COG1520@2|Bacteria,2J3YJ@203682|Planctomycetes	203682|Planctomycetes	G	6-phosphogluconolactonase activity	-	-	-	-	-	-	-	-	-	-	-	-	PQQ,PQQ_2
MGYG000000575_02378	56780.SYN_00184	2.71e-74	238.0	COG2269@1|root,COG2269@2|Bacteria,1MU97@1224|Proteobacteria,42MAN@68525|delta/epsilon subdivisions,2WJBB@28221|Deltaproteobacteria,2MR34@213462|Syntrophobacterales	28221|Deltaproteobacteria	J	tRNA synthetases class II (D, K and N)	genX	-	-	ko:K04568	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	tRNA-synt_2
MGYG000000575_02410	313628.LNTAR_03849	4.26e-75	241.0	COG0223@1|root,COG0223@2|Bacteria	2|Bacteria	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	fmt	GO:0003674,GO:0003824,GO:0004479,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006412,GO:0006413,GO:0006464,GO:0006518,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016741,GO:0016742,GO:0019538,GO:0019988,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0036211,GO:0043043,GO:0043170,GO:0043412,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0046483,GO:0071704,GO:0071951,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	2.1.2.9	ko:K00604	ko00670,ko00970,map00670,map00970	-	R03940	RC00026,RC00165	ko00000,ko00001,ko01000	-	-	iSFV_1184.SFV_2325	ATP-grasp,Epimerase,Formyl_trans_C,Formyl_trans_N,Glyco_hydro_43
MGYG000000575_02542	157783.LK03_04005	5.65e-88	269.0	COG0515@1|root,COG0515@2|Bacteria,1MXX9@1224|Proteobacteria,1RQFJ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	F	Catalyzes the phosphorylation of heptose(I) of the outer membrane lipopolysaccharide core	rfaP	GO:0003674,GO:0003824,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0044237	-	ko:K02848	ko00540,ko01100,map00540,map01100	M00080	-	-	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	iAF1260.b3630,iBWG_1329.BWG_3321,iEC042_1314.EC042_3937,iECDH10B_1368.ECDH10B_3812,iECDH1ME8569_1439.ECDH1ME8569_3515,iEcDH1_1363.EcDH1_0075,iJO1366.b3630,iY75_1357.Y75_RS18985	Kdo
MGYG000000575_02609	326423.RBAM_005200	5.25e-30	112.0	COG5485@1|root,COG5485@2|Bacteria,1U29B@1239|Firmicutes,4HVPR@91061|Bacilli	91061|Bacilli	S	SnoaL-like polyketide cyclase	-	-	-	-	-	-	-	-	-	-	-	-	SnoaL
MGYG000000575_02641	596152.DesU5LDRAFT_2716	4.45e-18	92.0	COG0826@1|root,COG0826@2|Bacteria,1QMCE@1224|Proteobacteria,42PSK@68525|delta/epsilon subdivisions,2WKMU@28221|Deltaproteobacteria,2MAMF@213115|Desulfovibrionales	28221|Deltaproteobacteria	O	peptidase U32	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_U32
MGYG000000575_02675	1033734.CAET01000007_gene3824	4.61e-20	100.0	28J51@1|root,2Z90X@2|Bacteria,1U1E3@1239|Firmicutes,4IAWG@91061|Bacilli,1ZF18@1386|Bacillus	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000575_02707	718252.FP2_30850	4.28e-40	145.0	COG0363@1|root,COG0363@2|Bacteria,1TP10@1239|Firmicutes,248HK@186801|Clostridia,3WH3N@541000|Ruminococcaceae	186801|Clostridia	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion	nagB	-	3.5.99.6	ko:K02564	ko00520,ko01100,map00520,map01100	-	R00765	RC00163	ko00000,ko00001,ko01000	-	-	-	Glucosamine_iso
MGYG000000575_02771	1304880.JAGB01000001_gene487	1.52e-162	466.0	COG4030@1|root,COG4030@2|Bacteria,1TRZY@1239|Firmicutes,249GP@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF2961
MGYG000000575_02803	180332.JTGN01000002_gene5421	6.19e-113	335.0	COG0697@1|root,COG0697@2|Bacteria,1TRKE@1239|Firmicutes,249RU@186801|Clostridia	186801|Clostridia	EG	metabolite transporter	-	-	-	-	-	-	-	-	-	-	-	-	EamA
MGYG000000575_02835	1142394.PSMK_17850	2.96e-256	756.0	COG3250@1|root,COG3250@2|Bacteria	2|Bacteria	G	beta-galactosidase activity	-	-	-	-	-	-	-	-	-	-	-	-	DUF4091,F5_F8_type_C,Glyco_hydro_106,Glyco_hydro_20,Glyco_hydro_20b,YSIRK_signal
MGYG000000575_02868	1121094.KB894646_gene128	3.64e-39	144.0	COG0491@1|root,COG0491@2|Bacteria,4NJGX@976|Bacteroidetes,2FPF4@200643|Bacteroidia,4AKKR@815|Bacteroidaceae	976|Bacteroidetes	S	Metallo-beta-lactamase domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B
MGYG000000575_02932	794903.OPIT5_17425	2.68e-16	83.2	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	CD225,DUF4339,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_02964	479437.Elen_2325	5.32e-08	57.0	COG0370@1|root,COG1918@1|root,COG0370@2|Bacteria,COG1918@2|Bacteria,2GTV2@201174|Actinobacteria,4CUYF@84998|Coriobacteriia	84998|Coriobacteriia	P	transporter of a GTP-driven Fe(2 ) uptake system	-	-	-	ko:K04759	-	-	-	-	ko00000,ko02000	9.A.8.1	-	-	FeoA,FeoB_C,FeoB_N,Gate
MGYG000000575_03028	1203550.HMPREF1475_01699	9.9e-20	90.1	COG3250@1|root,COG3250@2|Bacteria,4NEDP@976|Bacteroidetes,2G05U@200643|Bacteroidia	976|Bacteroidetes	G	Glycosyl hydrolase family 2, sugar binding domain protein	-	-	3.1.1.53	ko:K05970	-	-	-	-	ko00000,ko01000	-	-	-	Glyco_hydro_2_N,SASA
MGYG000000575_03062	243090.RB13330	2.63e-20	103.0	COG0457@1|root,COG5305@1|root,COG0457@2|Bacteria,COG5305@2|Bacteria	2|Bacteria	S	peptidyl-tyrosine sulfation	-	-	-	-	-	-	-	-	-	-	-	-	CBM60,LPG_synthase_TM,NHL,PA14,PMT_2,TPR_2,TPR_21
MGYG000000575_03158	743719.PaelaDRAFT_3720	3.44e-21	107.0	COG1572@1|root,COG1572@2|Bacteria,1U2J3@1239|Firmicutes,4IC6K@91061|Bacilli,27274@186822|Paenibacillaceae	91061|Bacilli	S	Domain of unknown function (DUF4091)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4091
MGYG000000575_03255	1442599.JAAN01000005_gene1000	5.4e-131	384.0	COG1518@1|root,COG1518@2|Bacteria,1MUKK@1224|Proteobacteria,1RNYK@1236|Gammaproteobacteria,1X5AB@135614|Xanthomonadales	135614|Xanthomonadales	L	CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain spacers, sequences complementary to antecedent mobile elements, and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. Involved in the integration of spacer DNA into the CRISPR cassette	cas1	-	-	ko:K15342	-	-	-	-	ko00000,ko02048,ko03400	-	-	-	Cas_Cas1
MGYG000000575_03320	1499967.BAYZ01000095_gene4093	1.21e-283	818.0	COG0474@1|root,COG0474@2|Bacteria,2NNSC@2323|unclassified Bacteria	2|Bacteria	P	Cation transporter/ATPase, N-terminus	yoaB	-	3.6.3.8	ko:K01537,ko:K12955	-	-	-	-	ko00000,ko01000	3.A.3.2,3.A.3.24	-	-	Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3
MGYG000000575_03385	269799.Gmet_1996	2.9e-14	85.5	2ENMB@1|root,33G8P@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF4091
MGYG000000575_03417	1485543.JMME01000001_gene1405	1.19e-13	79.7	2DP2M@1|root,3309H@2|Bacteria,1V5H4@1239|Firmicutes,4H4EY@909932|Negativicutes	909932|Negativicutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000575_03514	215803.DB30_7923	7.96e-145	429.0	COG2805@1|root,COG2805@2|Bacteria,1MU3J@1224|Proteobacteria,42M7F@68525|delta/epsilon subdivisions,2WIMF@28221|Deltaproteobacteria,2YYX2@29|Myxococcales	28221|Deltaproteobacteria	NU	Type II/IV secretion system protein	-	-	-	ko:K02669	-	-	-	-	ko00000,ko02035,ko02044	3.A.15.2	-	-	T2SSE
MGYG000000575_03547	491915.Aflv_2026	2.1e-19	95.9	COG1609@1|root,COG1609@2|Bacteria,1TRFH@1239|Firmicutes,4HBNT@91061|Bacilli,21WVN@150247|Anoxybacillus	91061|Bacilli	K	helix_turn _helix lactose operon repressor	cytR	-	-	ko:K02529,ko:K03604	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000000575_03580	1303518.CCALI_02638	2.02e-12	74.3	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456,ko:K02679	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_03678	794903.OPIT5_17185	4.2e-79	248.0	COG0673@1|root,COG0673@2|Bacteria	2|Bacteria	S	inositol 2-dehydrogenase activity	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA
MGYG000000575_04032	521674.Plim_1856	5.02e-08	60.8	COG4968@1|root,COG4968@2|Bacteria,2IZKQ@203682|Planctomycetes	203682|Planctomycetes	NU	Pfam:N_methyl_2	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000000575_02084	1313304.CALK_2043	8.4e-131	385.0	COG0502@1|root,COG0502@2|Bacteria	2|Bacteria	H	biotin synthase activity	hydE	-	2.8.1.6	ko:K01012	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R01078	RC00441	ko00000,ko00001,ko00002,ko01000	-	-	-	BATS,Fer4_12,Fer4_14,Radical_SAM
MGYG000000575_01076	1191523.MROS_0637	1.63e-51	173.0	COG2344@1|root,COG2344@2|Bacteria	2|Bacteria	K	Modulates transcription in response to changes in cellular NADH NAD( ) redox state	rex	-	-	ko:K01926	-	-	-	-	ko00000,ko03000	-	-	-	CoA_binding,Put_DNA-bind_N
MGYG000000575_02309	278957.ABEA03000214_gene4243	1.52e-39	146.0	COG1917@1|root,COG4977@1|root,COG1917@2|Bacteria,COG4977@2|Bacteria,46WEY@74201|Verrucomicrobia,3K92Z@414999|Opitutae	414999|Opitutae	K	Transcriptional regulator	-	-	-	ko:K02854	-	-	-	-	ko00000,ko03000	-	-	-	AraC_binding,HTH_18,PAS_4
MGYG000000575_02123	1089547.KB913013_gene978	1.47e-184	531.0	COG1902@1|root,COG1902@2|Bacteria,4NG0N@976|Bacteroidetes,47JNR@768503|Cytophagia	976|Bacteroidetes	C	NADH:flavin oxidoreductase / NADH oxidase family	-	-	-	-	-	-	-	-	-	-	-	-	Oxidored_FMN
MGYG000000575_03228	439235.Dalk_2331	5.23e-06	58.2	COG5305@1|root,COG5305@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CBM60,LPG_synthase_TM,NHL,PA14,PMT_2,TPR_2,TPR_21
