	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
347	347	ko:K00626	1.7647300257796734e-93	213.57241592965875	1.2148877379721415e-92
348	348	ko:K00627	3.286450024662239e-61	139.26788271028005	1.3623869621857604e-60
349	349	ko:K00631	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
350	350	ko:K00632	2.680671546003507e-49	111.84060221670764	8.830362667937357e-49
351	351	ko:K00633	3.42285394204809e-61	139.22721598357313	1.4160584809539935e-60
352	352	ko:K00634	1.1897698220940818e-46	105.74515441612374	3.7537176621886915e-46
353	353	ko:K00638	3.2226551316291156e-27	60.99959191601805	6.877467081675929e-27
354	354	ko:K00639	1.0656394204865916e-98	225.58976409959686	8.050767853663807e-98
355	355	ko:K00640	3.468271061251656e-107	245.1329487338151	3.093172749969272e-106
356	356	ko:K00641	2.960404265081648e-32	72.59739714075805	7.135482664105136e-32
357	357	ko:K00645	4.4830443204020756e-141	323.16419576070945	1.1492724916779714e-139
358	358	ko:K00646	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
359	359	ko:K00647	1.0315261896874359e-85	195.6886934613816	6.245218344085889e-85
360	360	ko:K00648	2.753970042238064e-121	277.59975272994143	3.522666899539169e-120
361	361	ko:K00650	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
362	362	ko:K00651	1.4381181820838142e-81	186.14605709155842	8.177778296122864e-81
363	363	ko:K00652	8.615039445745051e-90	205.0791489207663	5.5329503861719005e-89
364	364	ko:K00655	9.154710028437848e-197	451.394885588352	6.757940764366108e-195
365	365	ko:K00656	1.450068661209209e-169	388.7652698081243	6.680128336262274e-168
366	366	ko:K00657	1.3612260538267453e-52	119.42603903189192	4.768571773468535e-52
367	367	ko:K00658	6.06062856649527e-37	83.39383492223331	1.6144987489963703e-36
368	368	ko:K00661	9.379549411609573e-149	340.84664713139034	2.776256002170621e-147
369	369	ko:K00662	7.86846699866619e-30	67.01468953687875	1.7379270836635812e-29
370	370	ko:K00663	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
371	371	ko:K00666	5.707115343577339e-47	106.47978566847489	1.8071057214521114e-46
373	373	ko:K00673	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
374	374	ko:K00674	8.73430149695851e-71	161.31628362819228	4.223762057763599e-70
375	375	ko:K00675	2.038176542515441e-19	43.03706121046251	3.4960547805129083e-19
376	376	ko:K00677	6.937847018435014e-108	246.74219854486006	6.316224172652501e-107
377	377	ko:K00681	8.73430149695851e-71	161.31628362819228	4.223762057763599e-70
378	378	ko:K00683	0.00012503994317040196	8.986877326342503	0.00013277638332843204
379	379	ko:K00684	9.878212026535609e-41	92.11565728634709	2.828215190961854e-40
380	380	ko:K00686	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
381	381	ko:K00687	7.86846699866619e-30	67.01468953687875	1.7379270836635812e-29
382	382	ko:K00688	8.487706083509622e-123	281.0793476648517	1.1404424380189353e-121
383	383	ko:K00690	3.2226551316291156e-27	60.99959191601805	6.877467081675929e-27
384	384	ko:K00691	8.361586362118412e-60	136.0314574143133	3.383846739808422e-59
385	385	ko:K00692	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
386	386	ko:K00693	2.4747044020785613e-24	54.355921276472806	4.866018572379764e-24
387	387	ko:K00694	2.739935722578179e-77	176.2911176993298	1.4661647311996947e-76
388	388	ko:K00697	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
389	389	ko:K00700	5.027357726801013e-87	198.71000854721305	3.117674169241883e-86
390	390	ko:K00701	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
391	391	ko:K00702	5.685424243607574e-45	101.87842343522898	1.744346236383756e-44
392	392	ko:K00703	2.966097592259753e-84	192.329900664664	1.7609767391255335e-83
393	393	ko:K00705	5.157460129172842e-76	173.35602283226405	2.7170901299606194e-75
394	394	ko:K00712	3.253683648108461e-39	88.62103084208597	8.939605252000242e-39
395	395	ko:K00713	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
396	396	ko:K00720	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
397	397	ko:K00721	5.707115343577339e-47	106.47978566847489	1.8071057214521114e-46
398	398	ko:K00728	3.782800648677721e-23	51.62899249122301	7.329923964088677e-23
399	399	ko:K00737	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
401	401	ko:K00748	1.413197956118699e-82	188.4661224352888	8.153167492598181e-82
402	402	ko:K00752	3.19938593363634e-36	81.73010445213295	8.366469319415218e-36
403	403	ko:K00754	2.2151138795546787e-26	59.07190860277818	4.681615294940157e-26
404	404	ko:K00756	6.863429072348628e-49	110.90046237508737	2.2403958405050636e-48
405	405	ko:K00757	5.2762503841845605e-46	104.25569858679759	1.6569751975345364e-45
406	406	ko:K00758	2.7991129967218037e-41	93.37668623264734	8.174530662971635e-41
407	407	ko:K00759	5.581604757977663e-106	242.35454353128657	4.892488176270264e-105
408	408	ko:K00760	1.5110900383489494e-101	232.1482631223003	1.2230447377759593e-100
409	409	ko:K00761	2.204211266297756e-105	240.98106502182603	1.910212507582228e-104
410	410	ko:K00762	1.6838226166300359e-128	294.2098253275085	2.8265153896143096e-127
411	411	ko:K00763	2.205870930659992e-113	259.4009930975212	2.2156346216645527e-112
412	412	ko:K00764	1.04935017383947e-156	359.1551034165459	3.632411590460132e-155
413	413	ko:K00765	6.574318188730801e-85	193.83656202933847	3.9298387846198653e-84
414	414	ko:K00766	1.7155464339958453e-104	238.9291180211058	1.4478172177813422e-103
415	415	ko:K00767	2.106061509947125e-74	169.64647726127168	1.0834457490718753e-73
416	416	ko:K00768	6.970815304392399e-54	122.39786283037638	2.5020612401881797e-53
417	417	ko:K00769	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
418	418	ko:K00772	3.221159555720074e-66	150.80087473240283	1.4522475789475271e-65
419	419	ko:K00773	4.9042954391779575e-118	270.11492953194755	5.637639428863667e-117
420	420	ko:K00782	8.042559842388985e-50	113.04450722882939	2.7104930777952315e-49
421	421	ko:K00783	8.113673382081726e-128	292.63734119288944	1.3292106099469181e-126
422	422	ko:K00784	5.657221846389629e-109	249.2488422044977	5.243842398310024e-108
423	423	ko:K00786	5.685424243607574e-45	101.87842343522898	1.744346236383756e-44
424	424	ko:K00788	1.579709201394833e-123	282.7607256579181	2.1641132868078002e-122
425	425	ko:K00789	2.5655231859620696e-144	330.63009096218383	7.144982072904363e-143
426	426	ko:K00790	3.9052358254203005e-150	344.02544577700604	1.196368995117509e-148
427	427	ko:K00791	3.198737473244806e-129	295.87072080388845	5.581296512714894e-128
428	428	ko:K00793	5.723084413278435e-100	228.51400140625614	4.507112879197553e-99
429	429	ko:K00794	2.010928042489104e-96	220.34957259923274	1.4667804900393737e-95
430	430	ko:K00795	5.916125453036481e-73	166.31103003822213	2.944606064236761e-72
431	431	ko:K00796	1.1635389913033501e-94	216.29153252616308	8.213137557276067e-94
432	432	ko:K00797	1.1667021811766203e-44	101.15956297136553	3.5706215105240524e-44
433	433	ko:K00798	3.42285394204809e-61	139.22721598357313	1.4160584809539935e-60
434	434	ko:K00799	3.71860059587921e-156	357.88992709346445	1.2728416676509452e-154
435	435	ko:K00800	1.6838226166300359e-128	294.2098253275085	2.8265153896143096e-127
436	436	ko:K00801	0.00012503994317040196	8.986877326342503	0.00013277638332843204
437	437	ko:K00803	7.816082598199408e-22	48.60068856334923	1.4739654687340035e-21
438	438	ko:K00805	2.4790322716395117e-99	227.04805593543514	1.9226621175107956e-98
439	439	ko:K00806	2.7314731231824284e-136	312.14673157796676	6.175548275180346e-135
441	441	ko:K00812	1.4717197190202388e-116	266.7134391934069	1.6218033666253603e-115
442	442	ko:K00813	1.2035071574266132e-55	126.45694018927296	4.501763341607362e-55
443	443	ko:K00817	3.1363321784814127e-162	371.87573104389617	1.2642307406286589e-160
444	444	ko:K00819	0.00012503994317040196	8.986877326342503	0.00013277638332843204
445	445	ko:K00820	5.251502997175304e-120	274.6516968384775	6.461035916404234e-119
446	446	ko:K00821	6.034480612540436e-120	274.51272137098465	7.379892757092865e-119
447	447	ko:K00822	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
448	448	ko:K00823	1.014209651651906e-18	41.432422033041966	1.7256491351489108e-18
449	449	ko:K00824	2.500848672368922e-16	35.924731344689555	4.1046610810619834e-16
450	450	ko:K00825	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
451	451	ko:K00826	1.849063816253512e-123	282.6032869725299	2.5120208430566004e-122
452	452	ko:K00830	2.038176542515441e-19	43.03706121046251	3.4960547805129083e-19
453	453	ko:K00831	1.6059378364964454e-101	232.08738648466152	1.2980977736429712e-100
454	454	ko:K00832	1.2742645398598342e-57	131.004981119964	4.941404326405825e-57
455	455	ko:K00833	2.2050446479544607e-80	183.41605968232443	1.2349459376615155e-79
456	456	ko:K00835	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
457	457	ko:K00836	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
458	458	ko:K00839	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
459	459	ko:K00840	2.680671546003507e-49	111.84060221670764	8.830362667937357e-49
460	460	ko:K00841	6.227786930520836e-40	90.27438267791659	1.7714786686769342e-39
461	461	ko:K00842	3.432643830791241e-12	26.397690355512438	4.893394311600264e-12
463	463	ko:K00845	1.1219518938585447e-238	460.51701859880916	1.3748398507342605e-236
464	464	ko:K00846	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
465	465	ko:K00847	1.9523030638778204e-188	432.21698774880633	1.2591327234083585e-186
466	466	ko:K00848	6.7916873813696236e-105	239.855735343903	5.787575603011361e-104
467	467	ko:K00849	5.411593355973659e-83	189.42601914849737	3.1398515617472166e-82
468	468	ko:K00850	1.6217966105387665e-83	190.63102816491752	9.55456522381829e-83
469	469	ko:K00851	1.3998129950210414e-53	121.70067127597011	4.974857436481393e-53
470	470	ko:K00852	3.0599650221416933e-168	385.7158921377734	1.3991347530344893e-166
471	471	ko:K00853	4.1968607330427014e-30	67.64321598852162	9.751295301991896e-30
472	472	ko:K00854	8.224641932289617e-100	228.1513745377689	6.452289515894812e-99
473	473	ko:K00855	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
474	474	ko:K00856	3.949633316817429e-49	111.45304681328975	1.2920129915718306e-48
475	475	ko:K00857	1.7498987288190716e-77	176.73949424352682	9.413195356869581e-77
476	476	ko:K00858	6.363569334581129e-120	274.4596217232272	7.675116006491846e-119
477	477	ko:K00859	9.683509364291438e-129	294.7630526230109	1.6619289040620067e-127
478	478	ko:K00860	4.099635573953931e-34	76.87699507643923	1.0108035075096876e-33
479	479	ko:K00862	1.0423614569785884e-08	18.379191973077436	1.3105989425216111e-08
480	480	ko:K00863	2.088529632978163e-38	86.76177324027762	5.664639690684908e-38
481	481	ko:K00864	2.4790322716395117e-99	227.04805593543514	1.9226621175107956e-98
482	482	ko:K00865	5.77413637797e-101	230.80770569211398	4.63064575756835e-100
483	483	ko:K00867	2.5023920660937257e-51	116.51459264185131	8.58944324311275e-51
484	484	ko:K00868	1.5195877853937064e-129	296.6150378919733	2.683145349022259e-128
485	485	ko:K00869	4.099635573953931e-34	76.87699507643923	1.0108035075096876e-33
486	486	ko:K00872	2.5768736506305375e-53	121.0904330278512	9.115764929222462e-53
487	487	ko:K00873	5.690888040449509e-125	286.0842703179174	8.341643785606254e-124
488	488	ko:K00874	4.791015796906451e-124	283.9538090761617	6.717289196257626e-123
489	489	ko:K00875	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
490	490	ko:K00876	1.3406414829456396e-101	232.26794617436886	1.0879616378818456e-100
491	491	ko:K00877	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
492	492	ko:K00878	2.106061509947125e-74	169.64647726127168	1.0834457490718753e-73
493	493	ko:K00879	6.002139543881609e-29	64.98285170051567	1.3152757147840706e-28
494	494	ko:K00880	7.86846699866619e-30	67.01468953687875	1.7379270836635812e-29
495	495	ko:K00881	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
496	496	ko:K00882	7.606570980615264e-92	209.80881607900102	5.076847537933521e-91
497	497	ko:K00883	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
498	498	ko:K00884	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
499	499	ko:K00885	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
500	500	ko:K00886	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
501	501	ko:K00887	1.2204188087319345e-48	110.32489037803228	3.960543453972756e-48
502	502	ko:K00891	3.481799566577479e-134	307.298853184242	7.25611766817014e-133
503	503	ko:K00892	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
504	504	ko:K00895	3.891182907429544e-34	76.92917996107947	9.675843211777927e-34
506	506	ko:K00899	2.359837182671743e-23	52.10086451259881	4.58570327251182e-23
507	507	ko:K00901	8.708429412634281e-96	218.8838774728426	6.299474263425059e-95
508	508	ko:K00906	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
509	509	ko:K00912	2.2024537532896737e-99	227.1663521251741	1.7139670238121895e-98
510	510	ko:K00917	1.4401538732685766e-81	186.14464256820202	8.177778296122864e-81
511	511	ko:K00918	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
512	512	ko:K00919	2.5097739875247756e-111	254.6667526180605	2.4254550822656624e-110
513	513	ko:K00925	4.224082328672005e-127	290.9875047733404	6.722325305915163e-126
514	514	ko:K00926	1.7386891538274763e-97	222.79762255098342	1.2897032016344974e-96
515	515	ko:K00927	1.7978485275350398e-112	257.3029397278074	1.7795505538299175e-111
516	516	ko:K00928	1.1393815454706478e-113	260.0616298971024	1.1634984548497765e-112
517	517	ko:K00929	1.0657342749048681e-50	115.06559062810469	3.6377459065972853e-50
518	518	ko:K00930	1.4342728101095452e-76	174.63580909931525	7.58876468699584e-76
519	519	ko:K00931	6.348014448109185e-130	297.4879200105547	1.1306478059175866e-128
520	520	ko:K00932	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
523	523	ko:K00936	1.8780456580444993e-14	31.605959609368327	2.7787456524604317e-14
524	524	ko:K00937	1.037836819855131e-114	262.457562035241	1.0814330264034673e-113
525	525	ko:K00938	4.099635573953931e-34	76.87699507643923	1.0108035075096876e-33
526	526	ko:K00939	3.138858187391985e-124	284.37669243206113	4.431286662246703e-123
527	527	ko:K00940	2.1657805644919693e-94	215.67021790709242	1.5182766039636494e-93
528	528	ko:K00941	9.08341841287577e-118	269.498590374345	1.034462911072302e-116
529	529	ko:K00942	4.16342140550944e-141	323.2381609226691	1.0763410528082845e-139
530	530	ko:K00943	5.911034333164799e-99	226.17910337623383	4.515823860261936e-98
531	531	ko:K00945	1.6161180241913488e-110	252.80433323714115	1.542360612806915e-109
532	532	ko:K00946	7.603920776096971e-91	207.5065794566005	4.966868080505985e-90
533	533	ko:K00948	8.878940793893348e-159	363.92734751613057	3.2575610924661405e-157
534	534	ko:K00949	9.567407160188571e-60	135.89674334503675	3.8667218779996952e-59
535	535	ko:K00950	3.364244724989323e-111	254.37374183466116	3.246098807875525e-110
536	536	ko:K00951	1.879092908850782e-164	376.9931660859121	7.995279342033847e-163
537	537	ko:K00952	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
538	538	ko:K00954	2.84717796866131e-124	284.4742232139742	4.0474847828278064e-123
539	539	ko:K00955	5.618842829073877e-16	35.115235747499945	9.156023939823309e-16
540	540	ko:K00956	9.370125608188107e-31	69.14261138129868	2.197961699899255e-30
541	541	ko:K00957	1.2828195319897184e-33	75.7362476540226	3.1502345781567155e-33
542	542	ko:K00958	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
543	543	ko:K00960	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
544	544	ko:K00962	8.113673382081726e-128	292.63734119288944	1.3292106099469181e-126
545	545	ko:K00963	1.4082568776932388e-115	264.45493301167636	1.4850929242042124e-114
546	546	ko:K00965	9.29518795498949e-66	149.74111929555258	4.138925625016033e-65
547	547	ko:K00966	2.500848672368922e-16	35.924731344689555	4.1046610810619834e-16
548	548	ko:K00968	7.188727643893934e-25	55.59211313068406	1.4244933465115827e-24
549	549	ko:K00969	3.667348626304548e-114	261.1952316454926	3.7828021941696914e-113
550	550	ko:K00970	1.159733767596512e-107	246.22841448227888	1.0464931950020367e-106
551	551	ko:K00971	5.583516121473489e-101	230.84127568515717	4.483643941843783e-100
552	552	ko:K00972	2.661760746552042e-13	28.954618370317192	3.860025584408133e-13
553	553	ko:K00973	1.0150049912675847e-115	264.7823921643286	1.0853290718143964e-114
554	554	ko:K00974	3.2065880275611893e-132	302.7760248231348	6.256931479257135e-131
555	555	ko:K00975	1.2555978799360116e-90	207.00504651196664	8.132186268887889e-90
556	556	ko:K00978	4.160887698522293e-25	56.13889888427432	8.647815104764618e-25
557	557	ko:K00979	4.53109802710768e-86	196.51135369727473	2.762391802197886e-85
558	558	ko:K00980	3.023698111164388e-31	70.27365726044573	7.1199839842829385e-31
559	559	ko:K00981	6.400300025630348e-158	361.95209982478764	2.2799208288975082e-156
560	560	ko:K00982	1.3879231088997998e-73	167.76090332506146	6.958923803788112e-73
561	561	ko:K00983	7.724251580035279e-11	23.28407108768747	1.088716112971616e-10
562	562	ko:K00984	2.6844346882357408e-31	70.3926677214409	6.325973590315532e-31
563	563	ko:K00986	1.6412929280308412e-59	135.35703618466306	6.598557591893021e-59
564	564	ko:K00989	4.696318745232861e-105	240.2246558082511	4.01315829177709e-104
565	565	ko:K00990	9.98943778399542e-69	156.57684310339067	4.682883343729146e-68
566	566	ko:K00991	7.084439278425278e-74	168.43339615361987	3.608176181123165e-73
567	567	ko:K00992	2.680671546003507e-49	111.84060221670764	8.830362667937357e-49
568	568	ko:K00995	6.020426052855261e-125	286.0279785945397	8.741030906598148e-124
569	569	ko:K00996	2.3463656812168944e-34	77.43502554936691	5.879829255139432e-34
570	570	ko:K00997	1.3151037940863373e-111	255.3130297289601	1.2769636998996814e-110
571	571	ko:K00998	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
572	572	ko:K00999	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
573	573	ko:K01000	4.982664636471038e-132	302.3352674597106	9.600247241401903e-131
